AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"1,710",8.7,1.109,1.15,,51.70,"107,530",1.9,28.45,40.73,53.26,63.77,73.86,"59,180","84,730","110,790","132,650","153,630",,
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"2,260",8.4,1.468,1.15,,42.49,"88,370",2.2,29.93,35.35,42.01,48.71,56.84,"62,250","73,520","87,370","101,320","118,240",,
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"16,260",4.5,10.555,0.99,,51.70,"107,550",1.5,30.76,39.54,49.25,61.48,76.54,"63,980","82,240","102,430","127,870","159,200",,
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"1,570",6.2,1.019,0.91,,39.48,"82,120",4.3,21.26,25.97,36.65,49.15,61.68,"44,230","54,020","76,230","102,230","128,290",,
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"1,290",9.9,0.839,0.32,,41.92,"87,180",2.7,20.26,30.90,41.37,51.72,63.67,"42,150","64,270","86,050","107,580","132,440",,
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"1,240",12.0,0.807,4.99,,71.84,"149,430",4.0,40.29,47.73,64.50,85.37,#,"83,800","99,270","134,160","177,560",#,,
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,990,11.3,0.645,0.93,,42.19,"87,760",2.6,23.22,29.31,40.20,52.59,63.04,"48,300","60,960","83,610","109,390","131,120",,
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,430,10.8,0.280,1.00,,47.20,"98,180",4.1,31.60,36.57,44.55,52.99,67.02,"65,740","76,060","92,660","110,220","139,410",,
09,Connecticut,2,CT,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,860,16.0,0.556,1.30,,45.91,"95,480",4.8,22.09,33.63,46.31,57.41,68.17,"45,950","69,940","96,320","119,420","141,800",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"15,390",4.3,36.100,1.09,,47.76,"99,340",2.0,26.07,34.81,46.41,60.09,73.15,"54,230","72,390","96,520","124,990","152,150",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"2,300",7.2,5.406,1.31,,46.71,"97,150",1.9,29.49,36.03,44.82,55.73,68.93,"61,340","74,940","93,220","115,920","143,360",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,740,8.6,1.726,1.74,,55.49,"115,420",3.9,27.66,38.18,52.85,68.66,81.60,"57,540","79,420","109,930","142,820","169,740",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,440,16.7,1.037,0.78,,31.78,"66,110",5.7,20.35,22.83,28.86,41.05,48.58,"42,330","47,490","60,040","85,380","101,050",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"1,620",9.6,3.795,0.83,,29.75,"61,870",1.9,19.13,23.21,28.97,35.66,40.88,"39,800","48,270","60,250","74,160","85,040",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,580,9.2,1.357,1.18,,61.22,"127,340",3.6,35.33,47.33,63.12,75.59,85.20,"73,490","98,460","131,300","157,220","177,220",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"1,080",7.1,2.529,1.04,,39.06,"81,250",2.0,23.17,29.06,37.52,47.51,59.63,"48,190","60,450","78,030","98,820","124,030",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,740,9.1,1.740,1.81,,46.40,"96,510",2.3,26.01,32.96,45.07,59.02,70.15,"54,090","68,560","93,740","122,760","145,910",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,760,12.3,1.776,1.39,,43.72,"90,930",3.6,27.49,33.42,42.07,53.53,63.63,"57,180","69,510","87,510","111,350","132,360",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"5,240",8.1,12.287,1.16,,55.57,"115,580",1.7,38.75,45.31,53.95,66.28,77.17,"80,600","94,240","112,220","137,860","160,510",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,330,17.3,0.765,0.68,,38.16,"79,370",4.3,21.50,28.19,36.96,47.95,58.19,"44,710","58,630","76,880","99,740","121,030",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,600,6.2,1.408,0.54,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,690,14.1,1.612,2.33,,43.91,"91,330",3.0,24.87,31.80,43.03,52.34,65.27,"51,730","66,130","89,510","108,860","135,760",,
10,Delaware,2,DE,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,120,42.0,0.280,1.00,,47.15,"98,080",3.0,19.49,35.57,44.68,59.81,76.54,"40,530","73,990","92,930","124,400","159,210",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"44,720",2.3,65.084,1.97,,54.78,"113,930",2.9,31.37,40.69,54.77,67.44,79.08,"65,250","84,640","113,930","140,270","164,480",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"3,010",8.2,4.374,1.06,,52.15,"108,470",1.6,32.04,40.40,51.61,63.23,76.00,"66,640","84,040","107,350","131,510","158,080",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"1,810",13.8,2.632,2.65,,57.43,"119,460",4.9,33.97,44.20,57.37,70.27,84.10,"70,650","91,930","119,330","146,160","174,920",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,400,8.6,0.587,2.70,,61.46,"127,830",2.8,39.33,48.06,62.77,74.64,82.12,"81,810","99,970","130,560","155,240","170,810",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,320,12.7,0.466,0.35,,37.31,"77,600",2.3,25.91,29.96,35.97,43.20,51.29,"53,890","62,310","74,820","89,850","106,680",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"3,560",7.9,5.181,1.14,,34.62,"72,010",1.7,22.26,26.83,33.22,40.67,49.43,"46,310","55,800","69,090","84,600","102,810",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"1,470",22.5,2.132,1.86,,61.95,"128,850",1.8,39.76,49.38,60.55,75.47,88.89,"82,710","102,710","125,940","156,980","184,880",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"1,700",9.3,2.475,1.01,,48.16,"100,170",1.6,32.26,37.47,46.66,58.41,68.79,"67,100","77,940","97,060","121,500","143,080",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,800,5.5,1.162,1.21,,54.69,"113,760",1.8,31.75,42.18,54.20,67.18,79.49,"66,050","87,740","112,730","139,740","165,350",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,360,18.8,0.527,0.41,,57.22,"119,010",2.3,38.09,47.72,57.68,65.27,79.73,"79,230","99,250","119,980","135,760","165,830",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"8,110",6.4,11.802,1.11,,57.52,"119,630",1.5,37.22,45.60,57.67,68.56,80.26,"77,420","94,840","119,960","142,600","166,930",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"1,550",11.8,2.251,2.00,,41.93,"87,220",4.0,21.26,31.99,40.30,52.78,63.22,"44,220","66,530","83,830","109,780","131,510",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"18,170",3.1,26.448,10.15,,58.88,"122,460",3.4,34.63,45.94,59.29,70.90,80.67,"72,020","95,560","123,320","147,480","167,790",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,170,9.5,0.246,1.52,,65.50,"136,230",3.9,49.35,57.59,64.60,75.83,82.12,"102,650","119,780","134,360","157,720","170,810",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,60,7.3,0.083,4.68,,66.33,"137,960",3.1,44.72,54.70,64.29,80.05,82.12,"93,020","113,780","133,710","166,500","170,810",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"1,330",6.3,1.936,2.80,,56.10,"116,700",5.2,29.19,40.14,53.26,69.78,82.12,"60,720","83,480","110,780","145,140","170,800",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"1,320",13.8,1.922,6.88,,53.83,"111,970",4.1,28.71,39.53,55.94,66.10,75.82,"59,710","82,220","116,350","137,490","157,710",,
11,District of Columbia,2,DC,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,590,10.0,0.858,2.00,,51.06,"106,210",3.5,32.30,38.39,47.71,63.36,76.71,"67,190","79,860","99,240","131,780","159,550",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"220,900",2.0,26.167,0.79,,39.81,"82,810",0.8,18.43,25.59,36.90,51.15,64.65,"38,330","53,230","76,760","106,390","134,480",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"29,450",4.8,3.489,0.84,,42.29,"87,960",1.7,22.95,29.22,39.08,50.98,66.43,"47,750","60,780","81,280","106,030","138,170",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"7,600",5.1,0.900,0.91,,45.77,"95,190",1.6,24.93,32.19,44.88,58.03,69.74,"51,850","66,940","93,350","120,700","145,060",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"1,160",9.8,0.137,0.63,,57.68,"119,970",5.5,35.13,43.31,51.66,67.38,89.15,"73,070","90,070","107,450","140,150","185,440",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"8,910",6.2,1.055,0.80,,31.75,"66,030",2.2,16.54,21.49,28.79,38.88,52.35,"34,400","44,700","59,890","80,880","108,890",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"42,140",3.3,4.992,1.09,,24.90,"51,790",1.0,14.33,17.70,22.56,29.83,38.94,"29,820","36,820","46,910","62,050","80,990",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"7,630",12.1,0.904,0.79,,52.03,"108,220",1.4,29.15,38.86,52.30,63.32,77.13,"60,640","80,840","108,790","131,710","160,430",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"17,730",2.6,2.101,0.86,,39.70,"82,570",0.9,23.33,29.08,37.34,48.15,60.84,"48,530","60,490","77,670","100,160","126,550",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"7,300",5.3,0.865,0.90,,46.30,"96,300",1.7,22.68,32.44,46.25,59.22,70.96,"47,180","67,470","96,200","123,180","147,600",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"8,310",8.4,0.985,0.77,,38.50,"80,070",2.4,22.07,27.54,35.45,47.59,61.41,"45,910","57,280","73,740","98,980","127,730",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"62,840",3.4,7.444,0.70,,48.09,"100,030",1.1,26.11,34.52,46.26,59.20,72.65,"54,310","71,810","96,210","123,140","151,120",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"7,310",5.6,0.865,0.77,,32.60,"67,810",2.0,16.16,21.91,31.44,40.36,52.12,"33,620","45,580","65,400","83,950","108,410",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"10,470",3.3,1.241,0.48,,38.05,"79,140",1.9,15.91,23.67,37.43,49.75,60.73,"33,090","49,240","77,860","103,480","126,320",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,730,14.7,0.086,0.53,,56.14,"116,770",4.4,23.77,34.73,51.57,69.23,93.06,"49,440","72,240","107,270","144,000","193,570",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,50,0.0,0.006,0.33,,50.76,"105,580",2.6,33.86,39.12,51.52,57.40,69.21,"70,430","81,360","107,160","119,400","143,960",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"5,570",5.0,0.660,0.95,,33.96,"70,640",2.4,17.16,22.12,31.34,43.22,54.10,"35,680","46,010","65,180","89,890","112,520",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"1,270",21.6,0.150,0.54,,34.75,"72,280",4.3,14.19,21.58,34.92,45.82,54.86,"29,510","44,880","72,640","95,300","114,120",,
12,Florida,2,FL,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"2,430",16.6,0.288,0.67,,44.68,"92,930",2.4,24.81,28.71,41.12,56.95,69.42,"51,600","59,720","85,540","118,450","144,390",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"152,220",2.1,35.329,1.07,,44.00,"91,510",0.8,21.65,30.37,42.95,56.28,68.37,"45,040","63,180","89,340","117,070","142,210",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"18,210",5.8,4.227,1.02,,44.98,"93,570",0.9,28.24,34.92,43.43,52.94,65.70,"58,740","72,630","90,330","110,120","136,660",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"4,850",16.2,1.126,1.14,,49.36,"102,670",1.4,29.77,37.28,48.89,60.89,72.42,"61,920","77,530","101,690","126,650","150,630",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,720,9.2,0.166,0.77,,47.52,"98,830",8.4,27.82,31.32,43.07,56.58,74.79,"57,870","65,140","89,590","117,690","155,560",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"6,000",10.8,1.393,1.05,,34.11,"70,960",2.5,21.14,25.84,32.11,41.03,50.00,"43,970","53,750","66,780","85,340","104,000",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"21,230",7.4,4.928,1.08,,27.20,"56,570",1.6,15.80,19.52,24.89,32.72,42.77,"32,860","40,610","51,770","68,060","88,960",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"6,380",8.4,1.481,1.29,,58.50,"121,690",1.8,34.36,46.20,57.68,69.54,80.70,"71,470","96,100","119,970","144,640","167,850",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"8,440",5.6,1.959,0.80,,42.53,"88,460",1.8,23.07,31.35,40.97,52.57,64.74,"47,980","65,200","85,220","109,340","134,670",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1245,Database Administrators and Architects,detailed,"5,460",5.2,1.268,1.32,,47.49,"98,780",1.3,26.15,35.43,48.03,59.29,69.45,"54,390","73,700","99,910","123,320","144,460",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"4,280",7.5,0.993,0.78,,43.94,"91,390",3.1,21.19,32.65,44.62,55.28,64.75,"44,070","67,900","92,820","114,970","134,680",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,"47,770",4.3,11.088,1.04,,49.92,"103,830",1.0,28.95,38.94,50.35,61.17,72.34,"60,220","81,000","104,730","127,240","150,460",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1257,Web Developers and Digital Interface Designers,detailed,"3,600",6.4,0.835,0.74,,44.99,"93,590",1.6,25.55,33.31,43.84,55.23,65.86,"53,150","69,280","91,190","114,880","137,000",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"18,520",4.9,4.298,1.65,,44.94,"93,480",1.8,21.71,30.41,41.81,55.68,72.34,"45,160","63,250","86,960","115,810","150,480",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,250,12.8,0.057,0.35,,54.94,"114,280",3.9,29.17,38.05,50.00,66.77,85.49,"60,680","79,150","104,000","138,890","177,820",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"3,630",4.5,0.843,1.22,,34.29,"71,320",1.4,19.79,23.54,30.22,43.62,54.94,"41,150","48,970","62,850","90,720","114,280",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,550,9.1,0.127,0.45,,51.71,"107,560",3.3,31.24,40.15,52.38,64.71,71.97,"64,980","83,520","108,940","134,590","149,700",,
13,Georgia,2,GA,000000,Cross-industry,cross-industry,1235,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,"2,310",6.1,0.536,1.25,,41.86,"87,060",3.9,18.80,26.93,41.15,54.41,67.30,"39,100","56,010","85,600","113,170","139,990",,
66,Guam,3,GU,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,760,4.4,11.743,0.36,,24.97,"51,930",4.6,12.69,15.55,21.92,31.19,43.07,"26,390","32,350","45,590","64,880","89,580",,
66,Guam,3,GU,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,80,15.2,1.231,0.30,,24.61,"51,200",3.7,15.30,19.85,23.24,28.04,32.91,"31,820","41,290","48,330","58,330","68,450",,
66,Guam,3,GU,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,90,9.7,1.421,1.07,,20.41,"42,450",2.8,13.21,15.49,18.90,23.98,30.82,"27,480","32,210","39,320","49,890","64,110",,
66,Guam,3,GU,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,230,5.4,3.491,0.76,,16.83,"35,010",2.2,10.98,13.19,16.04,19.89,24.28,"22,830","27,430","33,360","41,360","50,500",,
66,Guam,3,GU,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,70,5.9,1.154,0.47,,25.49,"53,030",3.0,14.80,19.84,23.83,29.84,36.02,"30,780","41,270","49,560","62,060","74,920",,
66,Guam,3,GU,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,160,1.9,2.394,0.92,,36.36,"75,640",6.2,14.41,26.18,39.98,45.05,49.70,"29,980","54,450","83,160","93,710","103,380",,
